tweet,sentiment
세금 도둑 버스 회사 들 이 문제 이 ᆫ데 ... 지나 ᆫ 부산 시장 서병수 가 버스 회사 출신 이 ᆫ 거 ᆯ 보 더라도 시와 업체 의 유착 은 심각 하 ᆫ 수준 이 다 . ,3
이번 아시안컵 에서 솔직히 다 진땀 승 이 었 지 뭐 시원시원 하 게 이기 ᆫ 경기 단 하나 이 라도 있 었 냐 .. 매 번 땀 뻘 뻘 흘리 면서 올라오 었 는데 우승 하 ᆯ 거 이 라고 너무 김칫국 먹이 ᆫ 거 아니 ᆫ지 .. 기대 는 우승 이 었 은데 현실 은 8 강 탈락 욕 안 하 게 생기 었 냐 .. 안 속상하 게 생기 었 냐 .. ,2
" 386 세대 가 공유 하 었 던 민족주의 나 계급 주의 같 은 집단주의 적 가치 , 진보 활동가 들 이 공유 하 는 진영 론 보다 는 개인 의 자유 와 권리 에 더 크 ᆫ 비중 을 두 는 것 은 20 대 여성 이나 남성 이나 마찬가지 이 라는 점 을 이해 하 ᆯ 필요 가 있 다 . 젠더 갈등 을 풀 어 내 는 거 ᆫ 이 지점 에서 부터 이 다 .  ",5
이 모든 것 은 원판 이 & gt ; & gt ; 겁나 게 & lt ; & lt ; & lt ; 잘생기 ᆫ 쟝 덕분 이지오 ㅠㅜㅜ 이름 하 야 쟝 빨 ( ? ) 아 좀 더 멋 있 을 수 있 었 는데 손 이 불곰 손 이 라 다 못 담아내 었 구 흑흑 흑 이런 그림 으로 하이니 ᆷ 의 사랑 을 얻 게 되 다니 오 세상에 역시 쟝 은 쟝쟝맨이었군 이 뇨 ^ ! ^ ,1
두 나 배 ... 영화 무대 인사 로 만나 ᆫ 배우 는 원빈 님 이 처음 이 자 마지막 이 었 는데 ( 무대 인사 있 는지 도 모르 었 던 ) 킹덤 으로 배두나님 을 실제로 만나 게 되 다니 너무나 도 럭키 ! ,1
" 인교진 소이현 , 둘째 솟 은 백일 인증 샷 “ 바르게 잘 키우 겠 습니다 ” ",5
윤세아 이 ᆫ 스타 귀엽 ㅎㅎ ,1
피코 크 매콤 하 ᆫ 치킨 스트립 에어 프라이어 먹방 ,5
" 최광 명 .  
문 재앙 정권 의 타락 과 부 도덕 은 하늘 을 찌르 ᆫ다 !! 기재 부 차관보 가 신재민 사무관 에게 박정권 과 겹치 는 17 년도 국가 부채 를 늘리 어 조작 하 ᆯ 것 을 지시 하 ᆫ 사실 이 없 다고 우기 었 는데 신재민 사무관 카톡 대화방 공개 로 거짓 이 ᆷ 이 백일하 에 들통 나 었 다 !!  ",3
" 투표 독려 하 며 인공기 넣 은 홍준표 가 
통일 또는 남북 이 화합 하 는 의미 로 태극기 와 인공기 를 함께 나무가지 로 형상화 한 초등 생 그림 이 있 는 있 는 갈력 을 나무라 ᆫ다 . 이놈 아 오 또 ᆫ 그림 이 정상 이 냐 ?  ",3
" JTBC 금 토 드라마 , 지상파 와 비 지상파 통틀 어 드라마 선호도 최고 치 경신 하 며 1 위 오르 어 . KBS2 주말 드라마 동 시간대 전작 따르 는 상승세 . tvN 7 위 로 유종 의 미 , SBS 예능 10 위 권 첫 진입  ",5
" 욕 을 하 는 거 보 니 . 딴따라 아니 라고 햇으 이 니 베팅 패 를 위하 ᆫ 고의 적 이 ᆫ 슬립 다운 이나 수건 던지기 못 하 게 하 어 .  
많이 들 룰 을 지키 면서 보겟 다 .  
생각 보다 위아래 로 적군 들 많 내 어 .  
컨설턴트 비용 은 야전 사령부 시저 가 공급 하 는 이어폰 ( 전화 통화 되 는 것 ! 꼭 이 야 ) 11 개 주 면 되 나머지 신민철 착복 .  ",5
" 진숙이 의 지난날 행태 를 보 ᆯ 때 그냥 사퇴 만 하 면 되 나 MBC 
지분 팔 어 박근혜 대선 지원 하 ᆯ려고 하 었 던 음모 는 그냥 넘기 ᆯ 것 이 ᆫ가 ? RT 이명박 · 박근혜 ' 방송 장악 ' 관여 이진숙 대전 MBC 사장 사의 표명 | 다음 뉴스  ",3
"서영교 , 
“ 행정 처장 , 차장 , 실장 에게 고맙 어서 오히려 법안 에 사인 하 ᆯ 정도 로 그렇게 믿음 과 신뢰 가 있 다 ” ㅡ 청탁 한 달 전 양승태 의 상고법원 설치 법안 에 대하 어 
이 정도 이 면 재판 거래 와 더불 어 입법 거래 를 하 ᆫ 셈 이 다 .  
서영교 의 비리 를 찾 어 보 니 자유당 저리 가 라 하 ᆯ 정도 의 쓰레기 이 었 다 .  ",3
우산 사귀 ᆫ다구요 차은우 끼부리 이 니까 윤 산하 웃 는 것 보 어요 시발 설레 어서 신혼 집 알아보 러 감 ,1
김가영 님 상세 주소 Dm 주 시 어요 ,5
미모 가 우주 구하 었 다 ... 준면 아 차은우 님 너무 잘 생기 었 어 ............ 온 세상 다 미모 로 지배 하 어라 ,1
" 사람 을 발음 하 면 입술 이 닫히 고 
사랑 을 발음 하 면 입술 이 열리 ᆫ다 
사람 은 사랑 으로 서로 를 열 ᆯ 수 있 다 
김은주 ,  ",5
진심 태리 를 이렇게 쓰 다니 장준환 용서 모태 ,3
" 분명히 말 하 는데 나 의 돈 그렇게 쓰 라고 하 ᆫ 적 절대 없 다 
＇ 문무일 동기 ＇ 이영 려 ᆯ 검찰 복귀 에 고심 하 는 법무부  ",3
살 어 있 는 토끼 이 라고 불리 는 안지현 치어리더 ... 와 진짜 아기 토끼 같 음 ㄷㄷ .. ,1
그래서 이자혜 병 크 이후 로 그런 표현 확 줄어들 ᆫ 거 ᆯ로 알 는데 ... ,5
시우민 이 라서 고맙 어 김민석 ,1
박 유나 랑 김소혜 랑 자매 로 나오 는 드라마 찍 어 주 었 으면 좋 겠 다 ,5
띠 로리 ㅋㅋㅋㅋㅋ 귀여워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,1
호남고속도로 순천 방향 동림 나들목 앞두 고 광산 나들목 부터 서행 ,5
" 스팅 로그 ㅋㅋㅋㅋ 초반 에 완 존 당당 하 게 등장 하 면서 나츠나 가 질 같 은 구 세대 애 들 무시 하 어 놓 고 완패 하 ᆫ 거 넘 마음 아프 ᆫ데 웃기 어 ㅋㄱㅋㅋㅋㅋㅋ 아 
아냐 그래도 잘 싸우 었 어 나 의 새끼 들 
동료 의 소중 하 ᆷ 을 알 ᆯ 좋 은 경험 이 되 었 기 도 하 고 ....  ",1
"홍준표 · 안철수 · 유승민 , 내일 청와 대 신년인사회 불참 | 다음 뉴스 
신년 초 한방 기대 하 었 는데 
정은 이 가 안쏴 주니 ㅋㅋㅋ  
우리 가 권력 을 잡 기 위하 어서 
나라 가 망하 기 ᆯ 바라 고 
국민 이 잘 살 면 안 되 야 하 는 
야 당국 개 3 마리 는 
역사 에 꼭 기록 하 어 두 ᆸ시다 
어 째 었 던 
사료 값 애꼈다  ",3
"대한민국 득점자 는 여민지 , 정설빈 , 이 금민 선수 이 ᆸ니다 .  ",5
" 아름답 은 시 많이 쓰 었 자 나 이 오 ~ 
아름답 은 사랑 하루하루 조금 씩 드리 ᆯ게요 ~  ",1
" 171227 부산 팬 싸 어 
손가락 하나 하나 귀엽 어 ㅠㅠㅠ  
임재범 사랑해  ",1
돈 벌 었 으면 그냥 곱 게 쓰 어라 . 차라리 명품 으로 온몸 을 도배 하 던지 외제 차 를 굴리 던지 하 어라 . 개발 정보 얻 었 다 하 더라도 사회 적 잣대 로 스스로 자제 하 는 것 이 도리 이 다 . 손예진 도 그 따위 로 부동산 손대 어서 이익 을 얻 었 는데 그러 ᆯ 정신 머리 이 라면 연기 에 나 몰두 하 거라 . 추하 다 . 그거 다 결국 은 국민 들 의 피땀 이 다 ,3
[ 효민 ] 해외 팬 들 이 좋아하 어 주 시 는 이유 는 특별 하 ᆫ 거 ᆫ 없 는데 보 니까 저희 가 콘텐츠 가 많 다 . 한창 바쁘 ᆯ 때 ᆫ 힘들 었 지만 이제 오 어서 보 니 다행 이 고 감사 하 다 . 한 달 에 뮤직 비디오 한 개 꼴 로 찍 었 다 . ( 제보 : 징빠 님 ) ,5
" 김경수 재판 판사 가 과거 양승태 비서 출신 이 네 뭐 네 하 는 문베충 들 아 . 니들 논리 이 라면 느그 이 니놈 은 2008년 , 친박 의 수장 이 었 던 서청원 의 공천 헌금 재판 을 변호 하 ᆫ 대표 변호인 이 었 다 .  
과거 행적 에 대하 ᆫ 비난 에 문재인 의 변명 .. ㅋㅋ  
"" 그때 ᆫ 변호사 이 었 고 지금 은 정치인 이 다 . "" ",3
그래 애 들 이 그림 그리 는 내용 을 성희롱 발언 전문 홍준표 에게 검열 이 라도 받 으라 소리 이 냐 ? ,3
" 나 이거 최애영 상 되 ᆯ 것 같 어 
희진 이 목소리 겁나 오지 고 ㅠ  
무엇 보다 애 들 이 너무 이쁘 ᆷ ..  ",1
시발 ㅠㅠㅠㅠㅠ 테 ᆫ 너무 귀엽 고 이태영 설레 ᆫ다 ,1
배지현 ‘ 여배우 능가 하 는 공항 패션 ’[ 포토 에 ᆫ HD 화보 ] ,5
고주원 나이 관심 집중 … 이동욱 · 박효신 · 소유진 · 윤미래 등 과 동갑 ,5
세운상가 에서 돌보 고 있 는 세운 의 길냥 이 그레이스 이 랍니다 ~ ,5
" 안녕하세요 "" 네 가 그리 는 미래 에 내 가 있 어 ? "" 보 고 나타나 ᆫ 김우주 이 ᆸ니다  ",5
" 중혁독 자 
[ 설화 , ‘ 영원불멸 의 지옥 도 ’ 가 당신 을 바라보 ᆸ니다 . ] ",5
우리 준형 이 가 사 어야 워낙 잘 쓰 는 거 알 니까 뭐 이제 ᆫ 새삼 스럽 게 놀라 ᆯ 일 도 없 을 거 이 라 생각 하 었 는데 .... 정말 매 번 감탄 하 고 놀라 고 감동 하 ᆫ다 ㅠㅠ ,1
" 이제 미국 뉴욕주 에서 도 3 월 1 일 에 우리 의 3 . 1 운동 을 함께 기념 하 게 되 었 습니다 .  
1 월 15 일 에 올버니 주 의회 의사당 에서 통과 되 ᆫ 결의안 은 전원 찬성 으로 가결 되 었 고 유관순 열사 와 3 . 1 운동 의 중요 성 을 알리 어야 하 ᆫ다는 내용 을 담 고 있 다고 하 ᆸ니다 . 3 . 1 운동 100 년 에 맞이 하 ᆫ 기쁘 ᆫ 소식 이 ᆸ니다 .  ",5
독자 야 이대로 유중혁 을 잡 어서 ‘ 그이 와 나 ’ 설화 를 쌓 도록 하 어 ,5
요새 ᆫ 신용재 가 그렇 게 좋 은 거 있 지 어 ,5
"[ 푸 어 ᆷ ] KBS 에서 벌어지 ᆫ 한일전 
부산 토박이 로서 ... 딱 한마디 만 하 죠 ~ 
왜국 과 가깝 고 역사 적 으로 왜관 이 있 어서 그렇 ᆫ지 ᆫ 모르 어도 ... 부산 에 친일파 집구석 많 음 .  
김무성 , 서병수 , 유기준 ... 이런 ㅆ 새 들 집구석 은 전부 친일파 매국노 집구석 !!  ",3
" 190112 영등포 팬 싸인 회 
주네 얼굴 이 이렇 게 재밌 어요 ??  ",1
" 당 대표 의원 실 이 라는 것 들 이 
유튜브 홍보 나 치 어 하 고 앉 어 있 지 .  
느그 대장 이 사고 능력 떨어지 면 
아래 에서 보좌 를 잘 하 어야 하 ᆯ 거 아니 어 ㅡㅡ  
기자회견 은 뭐 하 ᆫ다고 치 어 아끼 고 있 ' 쓰 ᆷ ' ?  
임기 말 에 몰 어서 하 려고 ?  ",3
김유현 의 음색 은 짱 좋 다 ~~~ ,1
" 근데 "" 맘 편히 "" 는 
그레이쌈 디워 이 ᆫ 얼굴 만 보 어도 마음 이 편하 어 지 어서 ㅋㅋ 진짜 나 의 분 조장 치료제 ㅋㅋ  ",1
" 김경 수 가 보내 ᆫ url 을 드루킹 이 킹크랩 으로 작업 하 었 다고 ?  
김경 수 가 보내 ᆫ url 꼴 랑 10 개 
그 중 대선 기간 보내 ᆫ 거 ᆫ 4 개 
댓글 3000 개 넘 는 기사 2 개 뿐 
나머지 는 댓글 자체 가 없 거나 미미 
이 게 공모 의 증거 이 라고 ? 기사 2 개 로 여론 조작 ? 미치 ᆫ !  
김경 수 가 드루킹 한테 보내 ᆫ url 전수 조사  ",3
석동현 변호사 는 김태우 전 수사관 을 부하 직원 으로 부리 ᆫ 민정 수석 출신 의 자유한국당 곽상도 의원 과 사법연수원 동기 이 다 . 본인 도 한국당 의 ' 골수 당원 ' 이 었 다 . ,5
' 막다르 ᆫ 곳 에 서 면 꼭 구원 하 어 주 었 어요 . ' ,5
" 서강 주우 우우 우우 ᆫ 
잘셍겨어어어엇 다 
최고 이 야 아아아아 ♡  ",1
" 마크 가 소화 못 하 는 의상 없 다는 거 알 게 하 어 주 ᆫ 더 스타 2 월 호 ,, 울 화보 장인 넘 넘 자 랑스 롭 다 ! 커버 길 만 걷 자  ",1
" 퇴근 길 이 ᆫ데 , 낮 에 올리 ᆫ 이 사진 이 내내 머리 를 떠나 지 않 는다 .  
김복동 할머니 의 ‘ 단짝 ’ 길 원 옥 할머니 의 말 없 는 조무 ᆫ 
24 시 팀 김민제 기자  ",2
지성 과 미덕 을 갖추 ᆫ 장영실 이오 ,1
" 솔직히 둘 이 투닥거리 는 거 누 가 보 어도 앞으로 친하 어 지 ᆯ 예정 이 ᆸ니다 < 이 ᆫ데 ,, 없 는 데 서 도 욕 하 고 있 는 데 서 도 욕 하 지만 누구 보다 신용 하 는 동료 하 어 주 시 어요 ( 플란츠 동료 구직 글  ",5
아이유 님 ... 요새 너무 조 어요 전 에 막 좋 은 날 이런 거 ᆫ 별로 안 좋아하 었 ㄴ 데 어느 순간 보 니까 노래 너무 담백 하 게 ( ? ) 잘 하 시 는 부분 ...! 친구 들 이 가요 계 에 꼭 있 어야 되 는 존재 이 라고 하 던데 동의 하 는 부분임니 다 .. 글 구 아이유인나 짱조아욬 ㅋㅋㅋ ,1
" 최수종 "" 25 년 함께 살 ᆫ 아내 하희 이 라는 나 의 운명 "" .. 라오스 서 은혼 식 | 다음 연예  ",5
" 가 오 ᆫ 차트 
싸 게 가 시 ᆯ 분 디 엠 주 세 요 
구역 자리 좋아 여 
진짜 딱 3 장 남 었 어요  ",5
아직 까지 도 라이 더 끼리 싸우 는 것 이 아니 ᆫ지 걱정 이 ᆫ 시 이 ᆫ지 ,5
" 20171230 부산 콘서트 
호랑이 귀 장착 하 ᆫ 오빠 도 , 그거 ᆯ 만지 어 보 는 오빠 도 
두 분 다 너무 귀엽 은 거 아니 ᆫ지  ",1
김현수 보 ᆯ 한 번 꾸 ~ 욱 누르 어 보 었 음 좋 겠 다 베게 에 얼굴 을 파묻 고 자 어도 베 게 자국 이 안 생기 ᆯ 볼 이 야 ,1
“ 개인 적 으로 는 미술 이 참 좋아 . 복잡 하 고 어렵 은 문학 에 비하 어 일단 자유로 울 니까 그냥 나 의 마음 대로 표현 하 어도 아무 도 뭐 이 라고 안 하 고 검열 도 없 고 . 그런 일탈 이 오히려 예술 이 되 는 것 같 어 . 표현 의 자유 로 만 보 자면 미술 이 훨씬 좋 지 . ” --- 마광수 봇 에서 ,5
" 저 도 많 은 댓가 를 치르 고 얻 은 교훈 이 ᆫ데요 
"" 마스 터 까지 속이 려 하 지 말 ᆸ시다 ""  
"" 마스터 이즈 낫 NPC ""  
NPC 뒤 에 마스 터 있 는 거 ᆫ 맞 은 데 이 요 , 만약 NPC 몰래 하 고 싶 은 행동 이 있 다고 하 어도 마스터 에게 ᆫ 말 하 어 주 시 어요 . 대립 형 이 라 플레이어 끼리 숨기 고 싶 은 정보 가 있 다면 플레이어 에게 ᆫ 공유 안 하 ᆯ 수 있 는데  ",5
대박 현빈 손예진 케미 조지 었 다 ,5
" 개인 적 으로 백광현 씨 가 뉴비 씨 에서 진행 하 는 거 ᆫ 좀 뭐 이 ᆫ가 부족 하 다고 생각 하 었었 는데 , 라이브 무대 가 체질 이 시 ᆫ 듯 ... ' _ ') ㅋ  
코믹 라인 이 잘 어울리 고 , 마지막 에 아이 가 칭얼대 니까 마이크 에 대 고 곧 끝나 ᆫ다고 달래 어 주 는 것 도 좋 었 ...  ",1
" 머니투데이 김민우 기자 
정직 하 ᆫ 기사 이 ᆸ니다 ~ 
정말 오랜만 에 부르 어 보 ᆸ니다 
기자 님 ~ 이 란 단어 
머니투데이 김민우 기자 님 ~ ♡♡  ",1
""" 광화문광장 공모 당선작 에 대하 ᆫ 가장 정확 하 고 객관 적 이 ᆫ 기사 "" 승효상 facebook ㅡ  ",5
신민아 진짜 러블리하 다 ,1
오래 전 에 이 나라 가 성매매 와 포르노 산업 으로 굴러가 ᆫ다고 쓰 ᆫ 적 이 있 었 는데 오늘 보니 클럽 의 강간모의 가 이렇게 나 광범위 하 다 . 룸살롱 의 성매매 와 클럽 의 약물 강간 과 불법 촬영 물 공유 의 삼각 편대 . 여자 의 몸뚱이 가 거래 도 아니 고 공유 되 는 어떤 지점 . ,3
" 천호진 씨 연기대상 소감 멋지 다 ㅠㅜ ...  
여보 연애 하 ᆯ 때 하 었 던 약속 이 34 년 걸리 었 네 너무 오래 걸리 었 다 미안 하 어 & lt ; & lt ; 크 ㅠㅜㅠㅠㅠㅠㅠ  ",1
"김현철 이 
민주당 을 탈 당 하 었 다 . 허나 아무도 
특히 민주당 조차 휴지 하나 날아가 듯 
별 볼일 로 여기 ᆫ다 . 대선 당시 문재인 의 
들러리 까지 하 었 으나 , 시시 하 ᆫ 자리 하나 
얻 지 못하 ᆫ 결국 일 회 용 에 이용 당하 ᆫ 거 , 
아비 의 대통령 시절 외 존재 감 을 인정 
받 거나 쓰임 받 은 적 단 한 번 도 없 는 것 이 
과연 남 탓 이 ᆯ까 ?  ",3
손혜원 남동생 은 손혜원 목포 투기 의혹 전체 에 자신 의 의견 을 말 하 는 것 이 아니 ᆷ 자신 의 아들 에게 용돈 1 만 원 도 주 ᆫ 적 없 다는 손혜원 이 1 억 을 증여 하 고 자신 의 아들 을 투기 꾼 만들 었 다는 아버지 의 분노 는 상식 적 이 ᆫ 발언 임 범죄 경력 자 의 말 을 못 믿 겠 다면서 전과 4 범 찢재명 은 지지 하 는 털찢빠 들 의 이중성 ,3
" 장미희 진짜 존 예 젤 예 넘사 예 
장미희 님 처럼 늙 고 싶 습니다 ...  
귀엽 고 우아 하 고 예쁘 게 ....  
진짜 예뻐 ...  ",1
" 190103 |  
신화 이민우 40 대 맞 어 ? 점점 더 어리 어 지 는 동안 비 주얼 
Shi nhwa Lee Minwoo is in his 40 s ? A baby - faced visual that gradually looks younger  ",1
쏜애플 이 ' 행복 하 ᆫ 나 를 ' 커버 하 ᆫ다니까 윤성현 결혼 하 냐고 다 들 ㅎㅎㅎㅎ 하 는 분위기 이 었 는데 아트워크 올라오 고 반전되었닼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그런데 진짜 .. 그래 .. 황폐 하 ᆫ데 자기 암시 로 행복 하 다고 외치 는 사람 같 애 .. ,1
" 언론 은 어떻 게든 바르 ᆫ 미래 당 과 안철수 흠집 내 기 에 올인 하 ᆫ다 
이준석 박종진 이태우 전수희 
뭐 그러 ᆯ 수 도 있 죠 더불 어 당 성 추행 폭행 댓글 여론 조작 
만큼 하 겠 나요 ?  
또 국민 바른 당 통합 하 었 고 
색깔 다른 사람 들 갑자기 
모이 었 으니 각양각색 시끌시끌 하 겠 지요 그러나 
이러 다 다 거르 어 지 겠 지요 이제 컬러 가 나오 겠 지요  ",3
" 경우 도 있 는 거 ᆯ . ( 당신 의 웃음 에 마주 웃 어 보 어 ) 나 의 나이 ? 아직 그 쪽 에 비하 면 한참 못 살 었 지 . 그거 ᆫ 당연 하 ᆫ 거 이 지만 ? ( 얼굴 에 옅 은 미소 를 띄우 더니 ) 올해 로 26 살 이 야 . 그러 고 보 니 우리 통성명 은 하 었 던가 ..? ( 고개 를 갸웃 하 었 다 ) 나 의 이름 은 여 늘해랑 이 야 . 성 이 여 , 이름 이 늘해랑 .  ",5
‍ 억덕 계 우 장훈 을 안조아 하 ᆯ 수 잇 나요 .. ,1
" 김대호 의 자기 혼자 생각 
이렇 어서 기레기 중 의 원조 기레기 스포츠 기레기 그러 는구나 .  
히딩크 감독 은 외국인 이 ᆫ데 한국말 도 못하 고 ... 우째 그리 잘 하 었 을까 ? 그때 도 기레기 들 은 욕 하 었었 지 아마 ? 오대 영 감독 이 라고 .  ",3
무능 하 ᆷ 이 아니 라 적폐 와 한 몸통 . 문무일 의 검찰 은 격렬 하 게 아무 일 도 안 하 고 있 음 . ,3
"[ 단독 ] 인교진 · 소이현 , ' 동상이몽 2 ' 합류 ＂ 장강 커플 잠시 하차 ＂ ( 출처 : 일간스포츠 | 네이버 TV 연예 ) ",5
헐 투 쓰 어 ᆷ 앞 에서 춤 추 던 거 보 시 었 나요 세상에 ... 운동 겸 혼자 외우 어 보 던 거 흥돋아 가지 구 밖 에서 처음 추 어 보 ᆫ 거 이 ᆫ데 쑥쓰럽네 이 요 ㅠㅜ 감사 하 ᆸ니다 엽서 도 맘 에 들 시 었 다니 다행 이 에요 !! 항상 이전 그림 보다 더 낫 은 다음 그림 으로 찾아뵙 도록 노력 하 ᆯ 것 이 요 격려 정말 감사 하 ᆸ니다 ㅠㅠㅠ ,1
이모 들 이 보미 는 누리 새끼 이 냐며 ㅋㅋㅋㅋ 닮 었 다고 ,1
김태진 보 ᆯ 때 마다 손션 같 은 느낌 이 있 어 ,5
이호연 사장 님 ... 삼가 고인 의 명복 을 빌 ᆸ니다 ㅠㅠ 덕분 에 ... 저 의 학창 시절 은 즐겁 었 어요 . 감사 하 ᆸ니다 . 고생 많 으시 었 어요 ,2
" 친구 가 서세원 이 아내 폭행 하 ᆫ 거 얘기 하 니까 옆 에서 내남친 이 랑 친구남친 이 
뭐 맞 을 짓 을 하 었 나 보 지 . 그때 상황 이 그렇 었 나 보 지 . 하 며 감싸 ᆫ다 . 남자들 아 폭력 좀 제발 그만 정당 화 시키 어 .  
김주영 남편 도 딸 앞 에서 아내 멱살 잡 고 ' 정의 롭 은 말 ' 하 고 있 으니 눈감 고 정당 화 시키 어야 하 는 거 이 냐 ?  ",3
" 언니 너무 귀엽 어서 강 강 
술래해주거싶어어쩜 그 
렇게귀엽지요귀여워귀  ",1
" 동갑내기 보쿠아 카 보 고 싶 네 . 만인 의 첫사랑 모범 생 독서 부 아카아시 와 그 의 절친 이자 대기 줄 45 번 쯤 에 있 는 운동 부 근육 바보 보쿠 토 보 고 싶 다 . 아카아시 신발장 과 책상 에 쌓이 어 가 는 러브레터 , 선물 들 보 며 애간장 만 태우 는 보쿠 토 ...  ",5
